Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Rivers of France II |  state I,(199,Drypoint with pencil and ink additions,23.8,18.9,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84307
Rivers of France II |  state I |  variant,(199,Drypoint with pencil additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84310
Rivers of France II |  state III,(199,Drypoint with colored pencil |  crayon and stylus additions,23.8,19,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84312
Rivers of France II |  state IV,(199,Drypoint,24,18.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84313
Rivers of France II |  state IV |  variant,(199,Drypoint with ink and gouache additions,24,18.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84314
Rivers of France II |  state V,(199,Drypoint with ink additions,23.9,18.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84315
Please Hang in There |  state I,(199,Drypoint with watercolor and ink additions,25.2,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84509
Please Hang in There |  state I |  variant,(199,Drypoint with watercolor and ink additions,25.1,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84510
Please Hang in There |  state I |  variant,(199,Drypoint with ink and watercolor additions,25.2,30.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84512
Please Hang in There |  state II |  variant,(199,Drypoint with pencil additions,25.1,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84515
The Mexican Clown (El Clown Mexicano),publ,Relief engraving,8.7,13,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84675
I Saw You Again (Te Volve a Ver) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,12.9,8.2,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84676
The Popular Toastmaster (El Brindador Popular) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,13.6,8.8,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84677
The Band |  plate 5 from Twenty-five prints of José-Guadelupe Posada,publ,Relief etching,3.6,8.3,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84678
The Policemen (Los Gendarmes) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief etching,13.1,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84679
Sweepersfrom Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,13.6,8.9,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84680
Testing the Devil (El Testerazo del Devil) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,13.4,8.6,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84681
The Quack Doctor (El Doctor Improvisado) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,13.2,8.5,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84682
Medical Consultation (El Consultorio Medical)  from Twenty-five Prints of José-Guadelupe Posada,publ,Relief etching,12.8,8.6,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84683
Illustration for a Story from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,10.9,16.1,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84684
The Burial |  plate 12 from Twenty-five prints of José-Guadelupe Posada,publ,Relief etching,8.7,2,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84685
The Mexican Clown (El Clown Mexicano) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,12.9,8.6,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84686
Bull-fighter - Game (El Torero - Juego) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,17.6,5.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84687
The Dandies (Los Lagartijos),publ,Relief engraving,13,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84688
How to Scare Ghosts (Por Finjir Espantos) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief etching,13.4,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84689
From Torreon to Lerdo (De Torreon a Lerdo) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief etching,13.4,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84690
Portrait of a Man from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,7.7,6,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84691
Butcherfrom Twenty-five Prints of José-Guadelupe Posada,publ,Relief print,2.8,3.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84692
St. Georgefrom Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,7,6.9,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84693
The Veterinarian (El Veterinario) from Twenty-five Prints of José-Guadelupe Posada,publ,Relief engraving,13.1,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84695
The Automobile (El Automovil) |  plate 24 |  from Twenty-five Prints of José-Guadelupe Posada,publ,Relief etching,13.4,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84696
To Die Dreaming (Morir Soñando),publ,Relief engraving,13.4,8.7,null,Inter-American Fund,Print,Prints & Illustrated Books,-1,N,84697
Cirque,(192,Pochoir,33,50.2,null,Gift of Mr. and Mrs. Nikita Lobanov,Drawing,Drawings,1972,Y,85204
Cirque,(192,Pochoir,32.7,50.2,null,Gift of Mr. and Mrs. Nikita Lobanov,Drawing,Drawings,1972,Y,85205
Revue bateaux,(192,Pochoir,33,50.8,null,Gift of Mr. and Mrs. Nikita Lobanov,Drawing,Drawings,1972,Y,85209
Ballet |  maquette de lumière,(192,Pochoir,33,51.1,null,Gift of Mr. and Mrs. Nikita Lobanov,Drawing,Drawings,1972,N,85215
Maquette for red chasuble (front) designed for the Chapel of the Rosary of the Dominican Nuns of Vence,(lat,Gouache on paper |  cut-and-pasted,133.4,198.4,null,Acquired through the Lillie P. Bliss Bequest,Drawing,Drawings,1953,Y,85302
Maquette for red chasuble (back) designed for the Chapel of the Rosary of the Dominican Nuns of Vence,(lat,Gouache on paper |  cut-and-pasted,128.2,199.4,null,Acquired through the Lillie P. Bliss Bequest,Drawing,Drawings,1953,Y,85303
Two Standing Mexican Figures (Fruit Vendors from Tehuantepec) Las Tehuanas |  design for H.P. (Horsepower),(192,Watercolor and pencil on paper,41.6,31.4,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85366
U.S. - Mexico Gold-Silver. Costume designs for the ballet H.P. (Horsepower),(192,Watercolor and pencil on paper,41.6,31.1,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85369
Tobacco - Cotton |  design for H.P. (Horsepower),(192,Watercolor and pencil on paper,42.2,31.8,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85371
Sun |  design for H.P. (Horsepower),(192,Watercolor on paper,13.7,9.8,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85372
Stock Market (Stage Set - Scene 4) |  design for H.P. (Horsepower),(192,Watercolor on paper,32.4,42.5,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85375
Stage Set (Scene 2) |  design for H.P. (Horsepower),(192,Watercolor and pencil on paper,13.7,21,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85376
Set design for Scene IV of the ballet H.P. (Horsepower),(192,Watercolor and pencil on paper,30.8,47.3,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85377
Study for backdrop for the ballet H.P. (Horsepower),(192,Watercolor and pencil on paper,30.5,47,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,85378
Untitled |  from Seven Drawings,(194,Pencil on paper,20.3,12.7,null,Gift of Joseph C. McCaskill,Drawing,Drawings,1973,Y,85939
Untitled |  from Seven Drawings,(194,Pencil on paper,20.6,13,null,Gift of Joseph C. McCaskill,Drawing,Drawings,1973,Y,85940
Untitled |  from Seven Drawings,(194,Pencil on paper,20.6,13,null,Gift of Joseph C. McCaskill,Drawing,Drawings,1973,Y,85942
Untitled |  from Seven Drawings,(194,Pencil on paper,27,20.6,null,Gift of Joseph C. McCaskill,Drawing,Drawings,1973,Y,85943
Untitled,late,Gelatin silver print,34.2,23.2,null,Gift of the photographer,Photograph,Photography,2002,N,86026
Campaign Posters |  Central Ohio |  Route 40,Summ,Gelatin silver print,16.7,24.1,null,Purchase,Photograph,Photography,2002,Y,86055
Count Vladimir Fredericks |  General Derfeling |  Maneuvers |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.6,28.8,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86356
Grand Duchesses Xenia and Olga Alexandrovna with Grand Duke Vladimir Alexandrovich |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.6,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86357
Grand Duke Vladimir Alexandrovich |  General Nikolaev |  Duke of Oldenburg |  Grand Duke Nicolas Nikolaevich |  Maneuvers |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.9,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86358
General Grunvald |  Maneuvers |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.7,29.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86359
Commander Meindorf Wearing Cossack Clothing |  Maneuvers |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.8,29.4,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86360
Grand Dukes Michael Alexandrovich amd Alexander Mikhailovich with Grand Duchess Olga Alexandrovna |  Maneuvers |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.8,29.3,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86361
Empress Alexandra Feodorovna and Emperor Nicholas II on Horseback |  with Carriage Passing |  Ropsha,Augu,Gelatin silver printing-out-paper print,9,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86387
Row of Women Watching Maneuvers |  Krasnoe Selo,Augu,Gelatin silver printing-out-paper print,8.8,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86391
Empress Alexandra Feodorovna and Emperor Nicholas II on Horseback |  with Carriage Passing |  Ropsha,Augu,Gelatin silver printing-out-paper print,8.7,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86393
Urusov and Group Photo of Camp |  Krasnoe Selo,July,Gelatin silver printing-out-paper print,8.8,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86396
Count Fredericks Speaking to Young Boys in Uniforms |  Krasnoe Selo,July,Gelatin silver printing-out-paper print,8.6,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86397
Cavalry in Rows |  with One Soldier Stepping Out of Line |  Krasnoe Selo,July,Gelatin silver printing-out-paper print,8.7,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86400
Arrival of Marie Feodorovna with Duchesses Maria |  Tatiana |  Olga and  Anastasia in Hats |  Ropsha,Augu,Gelatin silver printing-out-paper print,8.7,28.8,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86402
Grand Duchess Xenia Alexandrovna with the Children |  All Standing |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.8,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86403
Grand Duchess Xenia Alexandrovna with Children |  Some Sitting |  Peterhof,Augu,Gelatin silver printing-out-paper print,null,null,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86404
Sisters Xenia Alexandrovna and Olga Alexandrovna with Grand Duke George Mikhailovich at Ivy Steps |  Peterhof,Augu,Gelatin silver printing-out-paper print,8.6,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86405
Grand Duchesses Tatiana |  Maria and Olga with their Grandmother Marie Feodorovna |  The Dowager Empress |  Holding a Camera |  Ropsha,Augu,Gelatin silver printing-out-paper print,8.6,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86406
Grand Duke Michael Alexandrovich |  General Skoropatskyi and Three Women Seated in Front |  Krasnoe Selo - Peterhof,July,Gelatin silver printing-out-paper print,8.6,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86407
Emperor Nicholas II Reviews A Horse Parade of the Nicholas Military Cavalry Scholl and |  In Profile |  Grand Duke Nicholas Nikolaevich |  Krasnoe Selo,July,Gelatin silver printing-out-paper print,8.7,28.1,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86412
Grand Duchess Olga Alexandrovna and Others With Fishing Rods |  Gatchino,June,Gelatin silver printing-out-paper print,8.5,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86422
Grand Duchess Olga Alexandrovna Between Two Women in Hats |  Gatchino,July,Gelatin silver printing-out-paper print,8.5,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86426
Grand Duke Mikhail Alexandrovich on Horseback |  Gatchino,July,Gelatin silver printing-out-paper print,8.6,28.8,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86427
Grand Duchess Xenia Alexandrovna with a Danish Officer |  Gatchino,July,Gelatin silver printing-out-paper print,8.7,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86428
Grand Duke Alexander Mikhailovich and Dowager Empress Marie Feodorovna Wearing Hat |  Gatchino - Elizavetino,July,Gelatin silver printing-out-paper print,8.7,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86435
Grand Duchess Xenia Alexandrovna |  Grand Duke Alexander Mikhailovich and Others Dressed in White in Front of Home |  Gatchino - Elizavetino,July,Gelatin silver printing-out-paper print,8.8,27.2,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86436
Emperor Nicholas II |  Countess Heiden |  Peter Stolypin |  Queen Alexandria of England |  King Edward VII of England in Russian uniform |  Count Vladimir Fredericks |  Grand Duchess Olga Alexandrovna |  Princess Victoria |  Grand Duke Michael Alexandrovich |  Reval,May,Gelatin silver printing-out-paper print,8.8,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86446
Peter Stolypin |  Queen Alexandria of England |  Count V. Fredericks |  Grand Duchess H. Vladimirovna |  Emperor Nicholas II talking to Princess Victoria |  Grand Duke M. Alexandrovich |  Admiral J. Fisher with Queen Alexandra |  on Deck |  Reval,May,Gelatin silver printing-out-paper print,8.7,28.5,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86447
Sir Arthur Nicholson |  Peter Stolypin |  Queen Alexandra of England |  Emperor Nicholas II |  Count V. Fredericks |  Alf Knox and Admiral Nilov on Ship Deck |  Reval,May,Gelatin silver printing-out-paper print,8.7,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86448
Grand Duchess Olga Alexandrovna |  General Heiden and Others on Ship Deck |  Ravel,May,Gelatin silver printing-out-paper print,8.7,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86449
British Navel Officers On Board a Russian Ship |  Ravel,May,Gelatin silver printing-out-paper print,8.9,28.8,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86452
Grand Duchess Xenia with Three Women and a Man on the Deck of Poliarnaia Zvezda,Augu,Gelatin silver printing-out-paper print,8.8,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86455
Sofia Demitrevna Evreinov |  Grand Duchess Xenia Holding a Camera |  and Others On Board the Poliarnaia Zvezda,Augu,Gelatin silver printing-out-paper print,8.8,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86456
Count V. Fredericks |  Emperor Nicholas II Holding a Sword |  and Others in Launch Boat |  Kronstadt,July,Gelatin silver printing-out-paper print,8.8,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86457
Sailors Rowing in a Boat Alongside a Ship |  Norway,Augu,Gelatin silver printing-out-paper print,8.8,28.6,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86460
Photograph Taken From a Balloon |  Sarov,July,Gelatin silver printing-out-paper print,8.8,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86468
Crowd Waiting for the Visit by the Emperor Nicholas II to the Monastery of Sarov,July,Gelatin silver printing-out-paper print,9,28.9,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86469
Emperor Nicholas II |  Empress Alexandra Feodorovna with an Umbrella and Grand Duchess Olga Alexandrovna on a Walk Through the Woods in Sarov,July,Gelatin silver printing-out-paper print,8.8,28.7,null,Acquired through the generosity of Howard Stein,Photograph,Photography,2001,N,86470
Untitled from Proun,(191,One lithograph with collage additions from a portfolio of six lithographs |  two with collage additions,null,null,null,Purchase,Print,Prints & Illustrated Books,1935,Y,86774
Untitled from Proun,(191,Lithograph from a portfolio of six lithographs |  two with collage additions,31,53,null,Purchase,Print,Prints & Illustrated Books,1935,N,86775
Untitled from Proun,(191,One lithograph from a portfolio of six lithographs |  two with collage additions,null,null,null,Purchase,Print,Prints & Illustrated Books,1935,N,86776
Untitled from Proun,(191,One lithograph from a portfolio of six lithographs |  two with collage additions,null,null,null,Purchase,Print,Prints & Illustrated Books,1935,N,86778
Untitled from Proun,(191,One lithograph from a portfolio of six lithographs |  two with collage additions,59.7,43.6,null,Purchase,Print,Prints & Illustrated Books,1935,Y,86779
Geographical Explorations and Surveys West of the 100th Meridian |  Photographs Showing Landscapes |  Geological |  and Other Features of Portions of the Western Territory of the United States |  Obtained in Connection with Geographical and Geological Explorations and Surveys West of the 100th Meridian,Seas,,40.6,53.3,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,N,86918
Untitled,(199,Cut-and-pasted printed paper on envelope,29.8,22.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86935
Untitled,(199,Cut-and-pasted paper and cut-and-pasted printed and painted paper on envelope,30.2,22.5,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86936
Untitled,(199,Cut-and-pasted printed paper on envelope,30.5,22.5,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86937
Untitled,(199,Cut and pasted printed paper with gouache |  watercolor |  and crayon on envelope,30.2,22.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86938
Untitled,(199,Cut and pasted printed paper with gouache and crayon on envelope,30.5,22.5,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86939
Untitled,(199,Cut and pasted printed paper with gouache and crayon on envelope,30.2,22.5,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86940
Untitled,(199,Cut-and-pasted printed paper with gouache and crayon on envelope,30.5,22.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86941
Untitled,(199,Cut-and-pasted printed paper with gouache on envelope,30.5,22.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86942
Untitled,(199,Cut-and-pasted printed paper with watercolor on envelope,30.5,22.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86943
Untitled,(199,Cut and pasted printed paper with gouache and colored ink on envelope,30.5,22.5,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2002,Y,86944
Unidentified High-Rise Building |  Exterior perspective,unkn,Pencil |  black ink |  charcoal on vellum,92,144.8,null,Mies van der Rohe Archive |  gift of the architect,A&D Mies van der Rohe Archive,Architecture & Design,-1,N,87441
German Pavilion |  International Exposition |  Barcelona |  Spain |  Floor plan (preliminary scheme),late,Pencil on tracing paper,48.3,91.4,null,Mies van der Rohe Archive |  gift of the architect,A&D Mies van der Rohe Archive,Architecture & Design,-1,Y,87529
Mall,(200,Pencil on four sheets of paper,400,300,null,Purchase,Drawing,Drawings,2003,Y,87812
Arrivée du magicien (Arrival of the Magician),(199,Graphite on paper,50.2,32.4,null,Gift of Jan Christiaan Braun and Jo Carole and Ronald S. Lauder,Drawing,Drawings,2001,Y,88322
The Museum of Modern Art,late,Gelatin silver print,20.8,31.5,null,Gift of the photographer,Photograph,Photography,2003,N,89071
Portrait of Vollard |  III (Portrait de Vollard |  III),Marc,Etching,34.6,24.8,null,The Marnie Pillsbury Fund,Print,Prints & Illustrated Books,2004,Y,89132
Pregnant Woman,Vall,Plaster with metal armature |  wood |  ceramic vessel |  and pottery jars,110,22,32,Gift of Louise Reinhardt Smith and gift of Jacqueline Picasso (both by exchange),Sculpture,Painting & Sculpture,2003,Y,89184
The Couple,cast,Bronze,59.7,36.8,17.8,Bequest of Sylvia Slifka,Sculpture,Painting & Sculpture,2004,Y,89539
M&Ms,late,Milk chocolate coated with a candy shell,1,1.3,null,Gift of the manufacturer,A&D Design,Architecture & Design,2005,Y,90110
Untitled Xerox Cut-Out (Willam Randolph Hearst/Press Czar),(198,Cut printed paper in artist's frame,42.2,38.1,null,Purchase,Drawing,Drawings,2004,N,91366
Filmstudie,Germ,35mm film (transferred to DVD) |  black and white |  silent |  4 minutes (approx.),null,null,null,Film in the permanent collection of The Museum of Modern Art |  New York,Film,Film,-1,N,91479
Seated Woman,(195,Pencil on paper,35.6,30.5,null,Estate of Stella Waitzkin given in loving memory of Bill Waitzkin and promised gift of an anonymous donor in celebration of The Museum of Modern Art's 75th anniversary,Drawing,Drawings,2004,N,91693
Lighthouse (Leuchtbake) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,11.3,17.3,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91917
Men |  Houses |  Lantern |  and Pushcart (Männer |  Häuser |  Laterne und Schiebkarren) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,19.2,12.1,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91918
Ships in Port (Schiffe im Hafen) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,17.1,23.1,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91919
Locomotive on the Bridge (Zug auf der Brücke) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,9.3,11.5,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91920
Wagon Crossing a Bridge (Wagen auf einer Brücke) fromTen Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,8,11,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91921
Side Wheeler (Raddampfer) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,6.8,11.8,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91922
Ghosts from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,8.5,11.4,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91923
Anglers and Ships (Angler und Schiffe) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,8.3,11.5,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91924
Anglers (Angler) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,10,14,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91925
Ships and Sun (Schiffe und Sonne) from Ten Woodcuts by Lyonel Feininger,(191,One from a portfolio of ten woodcuts,8.8,12,null,Purchase,Print,Prints & Illustrated Books,1949,Y,91926
In Flagranti from Dramas |  Opus IX (Dramen |  Opus IX),(fir,Etching with chine collé from a portfolio of four etchings with chine collé and six etchings and aquatints with chine collé,45.7,31.9,null,Gift of Mr. Harold Halperin,Print,Prints & Illustrated Books,1977,Y,91972
March Days II (Märztage II) from Dramas |  Opus IX (Dramen |  Opus IX),(fir,Etching and aquatint with chine collé from a portfolio of four etchings with chine collé and six etchings and aquatints with chine collé,45.4,35.8,null,Gift of Mr. Harold Halperin,Print,Prints & Illustrated Books,1977,Y,91973
Snow Peaks |  Bull Run Mining District |  Nevada,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92463
Group of Pah-Ute Indians |  Nevada,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92464
Bluff Opposite Big Horn Camp |  Black Canyon |  Colorado River,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92465
Black Canyon |  Colorado River |  Looking Below from Big Horn Camp,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92466
Black Canyon |  Colorado River |  Looking Above from Camp 7,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92467
Black Canyon |  Colorado River |  Looking Below |  near Camp 7,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92468
Black Canyon |  Colorado River |  Looking Below near Camp 7,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92469
Black Canyon |  Colorado River |  Looking Above from Mirror Bar,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92470
Cereus Giganteus |  Arizona,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92471
Water Rhyolites |  Near Logan Springs |  Nevada,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92472
Rock Carved by Drifting Sand |  Below Fortification Rock |  Arizona,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92473
Iceberg Canyon |  Colorado River |  Looking Above,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92474
Alpine Lake in the Sierra Nevada |  California,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92475
Canyon of Kanab Wash |  Colorado River |  Looking South,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92476
Canyon of Kanab Wash |  Colorado River |  Looking North,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92477
Canyon of Kanab Wash |  Colorado River |  Looking South,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92478
Canyon of Kanab Wash |  Colorado River |  Looking South,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92479
Colorado River |  Mouth of Kanab Wash |  Looking West,Seas,Albumen silver print,20.2,27.5,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92480
Grand Canyon |  Colorado River |  Near Paria Creek |  Looking West,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92481
Grand Canyon |  Colorado River |  Near Paria Creek |  Looking West,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92482
Grand Canyon |  Colorado River |  Near Paria Creek |  Looking East,Seas,Albumen silver print,27.5,20.2,null,Gift of Ansel Adams in memory of Albert M. Bender,Photograph,Photography,1941,Y,92483
