Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Woman with Leaves and Arabesque from PISMO,Marc,Etching,33.2,20.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29583
Nude: Right Guardian from PISMO,Apri,Engraving,32.8,6.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29584
Plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29587
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29589
In-text plate (page 101) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29590
In-text plate (page 102) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29591
In-text plate (page 103) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29592
In-text plate (page 104) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29593
In-text plate (page 105) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29594
In-text plate (page 106) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29595
In-text plate (page 107) from Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29596
In-text plate (page 108) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29597
In-text plate (page 109) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29598
In-text plate (page 110) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29599
In-text plate (page 11) from Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29600
In-text plate (page 111) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29601
In-text plate (page 112) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29602
In-text plate (page 113) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29603
In-text plate (page 114) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29604
In-text plate (page 115) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29605
In-text plate (page 116) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29606
In-text plate (page 117) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29607
Plate (page 118) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29608
In-text plate (page 119) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29609
Plate (page 120)  from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29610
In-text plate (page 12) from Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29611
Table of contents (page 121) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29612
Table of contents (page 122) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29613
Table of contents (page 123) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29614
Wrapper from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29615
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29616
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29617
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29618
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29619
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29620
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29621
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29622
Page 2 from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29623
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29624
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29625
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29626
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29627
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29628
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29629
Page 26 from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29630
Page 27 from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29631
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29632
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29633
Half title page from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29634
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29635
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29636
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29637
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29638
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29639
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29640
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29641
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29642
Page 38 from Le chant des morts,1946,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29643
Page 39 from Le chant des morts,1946,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29644
Frontispiece from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29645
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29646
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29647
In-text plate (page 42) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29648
In-text plate (page 43) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29649
In-text plate (page 44) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29650
In-text plate (page 45) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29651
Double page in-text plate (pages 46 and 47) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29652
In-text plate (page 49) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29654
In-text plate (page 50) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29655
Title page from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29656
In-text plate (page 51) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29657
In-text plate (page 52) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29658
In-text plate (page 53) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29659
In-text plate (page 54) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29660
In-text plate (page 55) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29661
In-text plate (page 56) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29662
In-text plate (page 57) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29663
In-text plate (page 58) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29664
In-text plate (page 59) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29665
In-text plate (page 60) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29666
Page 6 from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29667
In-text plate (page 60) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29668
In-text plate (page 60) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29669
In-text plate (page 63) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29670
In-text plate (page 64) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29671
In-text plate (page 65) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29672
In-text plate (page 66) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29673
In-text plate (page 67) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29674
In-text plate (page 68) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29675
In-text plate (page 69)  from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29676
In-text plate (page 70) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29677
Page 7 from Le chant des morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29678
In-text plate (page 71) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29679
In-text plate (page 72) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29680
In-text plate (page 73) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29681
In-text plate (page 74) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29682
In-text plate (page 75) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29683
In-text plate (page 76) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29684
In-text plate (page 77) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29685
In-text plate (page 78) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29686
In-text plate (page 79) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29687
In-text plate (page 80) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29688
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29689
In-text plate (page 81) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29690
In-text plate (page 82) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29691
In-text plate (page 83) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29692
In-text plate (page 84) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29693
In-text plate (page 85)  from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29694
In-text plate (page 86) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29695
Page 87 from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29696
Page 88 from the illustrated book Le Chant des Morts,1946,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29697
In-text plate (page 89) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29698
In-text plate (page 90) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29699
In-text plate from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29700
In-text plate (page 91) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29701
In-text plate (page 92) from Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29702
In-text plate (page 93) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29703
In-text plate (page 94) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29704
In-text plate (page 95) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29705
In-text plate (page 96) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29706
In-text plate (page 97) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29707
In-text plate (page 98) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29708
In-text plate (page 99)  from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29709
In-text plate (page 100) from the illustrated book Le Chant des Morts,1945,Lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29710
Plate (folio 8) from the illustrated book Élégie d'Ihpétonga,1949,Transfer ithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29712
Plate (folio 11) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29714
Plate (folio 18) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29715
Plate (folio 23) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29716
Duplicate of plate from folio 8 (supplementary suite) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29717
Duplicate of plate from folio 11 (supplementary suite) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29718
Duplicate of plate from folio 18 (supplementary suite) from Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29719
Duplicate of plate from folio 23 (supplementary suite) from the illustrated book Élégie d'Ihpétonga,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29720
Radio-dumka. Fantastychna povist',1930,Book with letterpress cover,null,null,null,Gift of The Judith Rothschild Foundation (Boris Kerdimun Archive),Illustrated Book,Prints & Illustrated Books,2001,N,29737
In-text plates (folio 10) from POÉSIE DE MOTS INCONNUS,1949,Etchings |  printed in black,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,29740
In-text plate (folio 13) from Poésie de mots inconnus,1949,Woodcut type,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,29743
In-text plate (folio 20) from the illustrated book Poésie de Mots Inconnus,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29751
In-text plate (folio 22) from Poésie de mots inconnus,1949,Woodcut,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,29753
In-text plate (colophon) from the illustrated book Poésie de Mots Inconnus,1949,Transfer lithograph,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29757
Frontispiece from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29766
Tailpiece (page 52) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29768
Planche II from the illustrated book Carmen,May,Engraving,14.8,18.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29769
Plate (page 59) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29770
Plate (page 65) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29771
Plate (page 71) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29772
Plate (page 75) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29773
Plate (page 79) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29774
Plate (page 83) from the illustrated bookCarmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29775
Planche XVIII from Carmen,May,Engraving,24.9,19.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29776
Plate (page 91) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29777
Headpiece and ornamental initial J (page 13) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29778
Plate (page 95) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29779
Plate (page 99) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29780
Plate (page 103) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29781
Plate (page 107) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29782
Plate (page 111) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29783
Plate (page 115)  from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29784
Plate (page 119) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29785
Plate (page 123)  from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29786
Planche XXVII from Carmen,May,Engraving,25.5,17.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29787
Plate (page 131) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29788
Plate (page 17) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29789
Plate (page 135) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29790
Plate (page 139)  from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29791
Tailpiece (page 142) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29792
Headpiece and ornamental initial L (page 145) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29793
Plate (page 147) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29794
Planche XXXV from Carmen,May,Engraving,25.5,18,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29795
Planche XXXVI from Carmen,May,Engraving,22.8,19,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29796
Plate (page 159)  from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29797
Tailpiece (page 162) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29798
Plate (page 23) from the illustrated book Carmen,1948,Engraving,null,null,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,Y,29799
